Country Name,Country Code,Series Name,Series Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Solomon Islands,SLB,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,0.340782076,..,0.361922771,..,0.17756246,..,0.182450026,0.214311689,-0.065690726,0.087780945,-0.202771097,-0.374890536,-0.354255259,-0.281599671,-0.339228064,-0.346251637,-0.357465267,-0.400275111,-0.266557604,-0.345678002,-0.355936557,0.095240965,-0.034334648,-0.050351936,0.069947504,-0.163580567,-0.184422299,..
Solomon Islands,SLB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,56.29228,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,29.79541,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,13.6618,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,528343416.8,529242658.9,512665069.9,511632407.8,554718559.9,561653630.9,585603983.6,598487271.3,634396516.9,714964863.4,743563454.6,803792103.5,884883597.4,899129406,890910669.2,902416889.6,898033573.5,769821323.9,708569673.4,688729843.9,733658906.9,790028121.5,848157141.9,883256261.9,915403896.6,972396664.4,1000248710,1097356737,1178889790,1207961229,1271231099,1286348802,1307909888,1380560771,1423017819,1462093823,1487659507,1437359544,1474218470,1509636295,1554171854
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,181220399,181570474.1,165524943.6,147620047.5,155128542.2,176494393.9,172882410.7,214877666.7,227540473.3,269034595.8,300746361.1,402837005.3,469443201.5,510586430.2,526554006,457579840.2,488024514.4,419842674.2,409508553,346406738.9,417668983.4,468005318.6,552864570.2,617258154.3,695295347.6,776337691.8,805557562.6,898133684.9,1063895361,1185215418,1285911586,1335571421,1307909888,1379490304,1469789119,1615478393,1619155017,1536145814,1522794913,1566360686,1631286701
Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0.02487191,0.268683585,0.391923246,0.508292797,0.494541498,0.481296806,0.468551964,0.501919843,0.555609882,0.649672673,0.844307573,1.646347989,2,3,4,5,6,6.9974,8,9,10.00046498,11.00090227,11.92422906,..,28.19552918,35.88145793,36.131954,..,..
Solomon Islands,SLB,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,11800.00019,10300.00019,13800.00019,15800.00019,..,5199.999809,..,..,6599.999905,5599.999905,9399.999619,11500,13699.99981,16299.99924,18299.99924,20500,22899.99962,23899.99962,24399.99962,20100.00038,21600.00038,23200.00076,25700.00076,27899.99962,28899.99962,4400.000095,..,..,..
Solomon Islands,SLB,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,152794,157301,162730,167913,173046,179165,185679,192058,198722,206968,214134,220667,226125,231621,237304,243133,249090,254981,261602,267773,274476,282266,289781,298221,306843,314911,323217,331935,341348,347558,357421,371572,382330
Solomon Islands,SLB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0.039505739,0.061302437,0.087290096,0.165722201,0.171997697,0.260716697,0.267688114,0.219575608,0.221625699,0.229827239,0.63588287,1.243559399,1.418640942,2.1600455,5.813942221,9.472675121,21.3732943,49.64088413,53.21709939,55.48152791,63.05844225,69.32262593,66.32234892,72.29745476,73.11789627,70.83273456,68.57738104,66.96324509,..,..
Solomon Islands,SLB,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,67.37507629,..,..,..,..,..,..,80.19007874,77.98780823,71.41947937,72.65611267,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.1652832,63.36587906,74.88890839,71.4596405,72.65997314,80.97329712,69.871521,58.2922287,74.81636047,..,..,..,..,..
Solomon Islands,SLB,"Population ages 0-14, total",SP.POP.0014.TO,122528,126046,129503,132942,136399,139841,143313,146867,150461,154045,157660,161363,165172,169028,172844,176636,180329,183968,187617,191231,194870,198537,202253,206113,210102,214116,218223,222559,227215,232231,237490,242831,248165,253431,258578,263599,268533,273518,278450,283259,287957
Solomon Islands,SLB,"Population ages 15-64, total",SP.POP.1564.TO,128148,133304,138785,144434,150057,155664,161333,167088,172956,178996,185193,191530,198005,204613,211351,218205,225094,231735,238100,244438,250838,257324,263899,270572,277345,284268,291534,299283,307470,316006,324835,333967,343377,353008,362829,372848,383074,393738,404928,415907,426582
Solomon Islands,SLB,"Population ages 65 and above, total",SP.POP.65UP.TO,8270,8563,8871,9150,9380,9626,9914,10216,10534,10875,11234,11612,12012,12428,12856,13305,13806,14275,14679,15091,15508,15924,16334,16745,17171,17617,18076,18552,19035,19526,20040,20577,21118,21663,22228,22802,23385,23935,24473,25107,25885
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,3.415526574,3.404661701,3.392543974,3.324503187,3.197247417,3.093922314,3.043036709,3.009631739,2.972611573,2.940017143,2.914237997,2.900044729,2.888963023,2.858621096,2.804610737,2.756028608,2.679480658,2.531673458,2.393800688,2.326299562,2.293143282,2.265689343,2.242853148,2.242910003,2.242268424,2.230501438,2.267124233,2.351855734,2.436244665,2.504312834,2.53933208,2.544765798,2.52650759,2.489244087,2.44276679,2.397106679,2.360101209,2.371387612,2.3817423,2.293477357,2.205460195
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,258945,267913,277158,286527,295836,305132,314560,324171,333952,343916,354086,364505,375189,386069,397050,408145,419229,429978,440395,450760,461216,471785,482486,493430,504619,516001,527833,540394,553721,567763,582365,597375,612660,628102,643634,659249,674993,691191,707851,724273,740424
Solomon Islands,SLB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,3.83,8.89,8.03,9.71,5.31,2.44,1.04,3.86,2.64,3.06,6.59,4.57,2.86,3.78,9.27,7.3,4.37,4.01,8.02,13.51,14.96,10.75,14.31,13.18,15.8,..,..,..
Solomon Islands,SLB,Urban population,SP.URB.TOTL,30190,32259,34459,36781,38787,40576,42422,44337,46319,48372,50500,52715,55018,57405,59859,62385,64964,67992,71348,74813,78411,82152,86037,90095,94333,98752,103397,108338,113557,119060,124818,130801,136991,143352,149877,156565,163416,170517,177869,185298,192784
Solomon Islands,SLB,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3,..,..,..,..,..,..,..,..
Sudan,SDN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.4,..,..,..,..,34.2,..,..,..,..,..,..,..,..,..
Sudan,SDN,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.21657944,..,..,..,..,..,..,29.83440971,..,..,..,..,..
Sudan,SDN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,250,250,250,250,250,250,250,250,250,..,..,..
Sudan,SDN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.869491684,8.658732429,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Sudan,SDN,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.240006447,..,-1.119794726,..,-1.018884778,..,-1.035822868,-1.170058131,-1.246902585,-1.387641191,-1.191282749,-1.329811096,-1.427513838,-1.150308371,-1.196660757,-1.204625487,-1.503376722,-1.488822937,-1.462641239,-1.499903917,-1.560569406,-1.560215473,-1.456690907,-1.407844663,-1.42334497,-1.279220343,-1.397860169,..
Sudan,SDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,37.2050916,50.1413009,54.054896,60.23898889,61.39235488,54.70860967,51.88547221,60.78454931,58.91754578,59.45805748,57.30206277,59.19757945,58.43558702,59.17294164,55.57288488,54.09693596,80.08843823,82.51335528,69.32060941,81.35560859,86.27485843,87.1961445,102.9770001,114.5947868,123.2400344,134.0704098,153.8174141,179.3423834,195.1793547,217.3505463,220.2791032,263.5174293,..,..,..,..,..,..,..,..,..
Sudan,SDN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..
Sudan,SDN,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,18594543248,17663159913,16553729141,17449916752,19931449276,19865457878,21639720129,20456015801,21992448810,23439081608,24509954459,24756580789,26241255779,27794508186,32884421186,34301247873,35365991404,37610270337,40055073507,42460970096,45131259049,47451406763,50129334265,53403487492,56466323951,58638439293,57015500648,59215296614,57312394053,47566600027,48496595855,50757206253,51726758677,53520457581,53900054790,52455031755,51312429477,49449890489,48525909157,48061119948,42271302948
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,8230153846,10447615385,8075347222,10092200000,12093333333,14372555556,21408111111,33641222222,44168918919,7031909434,8881005436,12793794737,13830363900,9018300725,11681175864,11250221537,10682028340,12257299147,15716361792,18137128388,21355298460,26646007251,35182711988,45263831634,59440139775,64833083257,51621044077,58962978034,55018567211,37632919967,43024018082,49516748618,51726758677,42630376000,41283617976,32333780383,32338079165,27034593750,34229513775,51666875363,1.09327E+11
Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0.001231819,0.004805071,0.008794581,0.025785032,0.140185224,0.439477639,0.538471703,0.791561615,1.292040678,..,8.66,..,..,..,..,..,..,..,..,14.09999994,18.6,24.6,25.9,28.4,..,..,..
Sudan,SDN,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,29000,38000,30000,36000,39000,38000,50000,52000,52000,61000,246000,328000,436000,440000,420000,495000,536000,575000,591000,684000,741000,800000,813000,836000,..,..,..,..,..
Sudan,SDN,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,5653114,5760814,5886241,6072440,6290201,6515269,6695031,6872080,7061469,7273545,7475649,7663415,7850897,8056338,8296846,8567552,8851985,9128641,9396319,9606346,9759019,9943798,10162684,10453350,10804007,11164590,11559488,11955874,12312326,12568040,13019705,13450139,13589630
Sudan,SDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.268685988,4.084519494,3.399698124,3.227247902,2.552713115,3.551965121,..,4.813324736,4.992301346,4.389363518,4.921118423,3.897835065,1.667984222,1.269314093,0.954304907,2.379660739,4.009786095,4.791420882,2.944044911,3.273800351,2.256184394,5.782620161,3.311281459,3.640512194,4.083230603,4.978921778,5.453918758,..,..,..,..,..,2.712940233,2.278507216,3.285803901,1.778924027,1.630151496,0.978360321,0.915918757,..,..
Sudan,SDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921958,0.015539144,0.034359945,0.050713575,0.087456552,0.385367666,0.691968805,1.870351663,3.636842279,6.187895382,15.43906617,26.34750105,37.39709613,46.55767523,53.62556885,72.79621939,78.66541133,76.84727423,75.11938953,73.19267695,70.61780648,70.41361876,71.66925335,76.36493565,79.19626937,75.55500225,73.96660858,..
Sudan,SDN,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.8235321,..,79.86575317,79.43073273,73.44522095,76.39148712,83.87065887,75.18611908,84.59660339,..,..,..,..,..,..
Sudan,SDN,"Population ages 0-14, total",SP.POP.0014.TO,8803529,9016718,9198006,9394218,9586321,9726592,9882765,10077461,10260535,10420196,10588467,10798754,11004335,11182444,11349217,11496632,11650223,11826362,12007310,12195828,12385728,12566962,12752478,12973228,13240916,13541589,13868948,14209282,14545440,14884534,15236556,15615754,16024558,16449579,16894874,17357425,17825947,18299549,18758652,19185348,19583334
Sudan,SDN,"Population ages 15-64, total",SP.POP.1564.TO,9478028,9683913,9837334,9991450,10124152,10199023,10296037,10452501,10611383,10760542,10963924,11280903,11648982,12034494,12453818,12879721,13329170,13811387,14273212,14702421,15125396,15580380,16095021,16652535,17223504,17773461,18300639,18720308,19028889,19387074,19815370,20389848,21080645,21786379,22561585,23331283,24007879,24657520,25335228,26048486,26807499
Sudan,SDN,"Population ages 65 and above, total",SP.POP.65UP.TO,452438,465206,481857,501784,520059,528205,539908,560924,581793,599321,610860,623974,637286,645320,651337,652791,654768,661025,666731,672069,677854,684208,693078,707205,726743,750191,778569,810344,845295,888184,938778,997643,1065974,1141212,1223370,1310351,1398267,1483417,1563322,1640370,1718173
Sudan,SDN,Population growth (annual %),SP.POP.GROW,3.284727618,2.278958335,1.816655188,1.879305696,1.710396833,1.097666481,1.286749528,1.780389554,1.705663336,1.509718901,1.744073049,2.408931075,2.552506392,2.4248116,2.451096628,2.323189206,2.388500912,2.559636908,2.435907856,2.285839658,2.219125576,2.253925864,2.42945361,2.647036407,2.78996437,2.763779104,2.716265689,2.374682589,1.99447755,2.127629014,2.33575259,2.774492861,3.107511671,3.110545313,3.254616171,3.191487022,2.893589969,2.756778785,2.70104594,2.630614261,2.60018917
Sudan,SDN,"Population, total",SP.POP.TOTL,18733995,19165837,19517196,19887452,20230532,20453819,20718709,21090886,21453711,21780059,22163251,22703631,23290602,23862258,24454372,25029144,25634162,26298773,26947253,27570318,28188977,28831550,29540577,30332968,31191163,32065241,32948155,33739933,34419624,35159792,35990704,37003245,38171178,39377169,40679828,41999059,43232093,44440486,45657202,46874204,48109006
Sudan,SDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.530070007,0.472770005,0.374830008,0.322470009,0.280800015,0.238250002,0.224999994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,68.87,71.1,88.03,61.99,69.06,63.18,71.94,86.49,100.9,104.82,100.71,134.57,146.7,189.14,235.62,276.12,246.97,323.49,222.8,250.01,366.88,317.03,387.92,381.11,378.39,..,..,..
Sudan,SDN,Urban population,SP.URB.TOTL,3915592,4197893,4476659,4773983,5079280,5367900,5678998,6034102,6401787,6774252,7120388,7305801,7507027,7703691,7907810,8106940,8316235,8545786,8770792,8988199,9204829,9429935,9677493,9953157,10251288,10555557,10870585,11164206,11429725,11724384,12059405,12466023,12937739,13435884,13981657,14549314,15103564,15666605,16250768,16854089,17483775
Sudan,SDN,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,..,..,..,..,..
Thailand,THA,Gini index,SI.POV.GINI,..,..,..,..,..,43.8,..,45.3,..,47.9,..,43.5,..,42.9,..,41.5,43.1,42.8,..,41.9,..,42.5,..,41.8,39.8,40.3,39.6,39.4,37.5,39.3,37.8,37,36,36.9,36.4,36.4,34.9,35,34.9,..,..
Thailand,THA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.16050005,2.774159908,..,3.601089954,..,..,..,..,..,..,..,5.616000175,5.90500021,6.960000038,6.090000153,4.708000183,5.815999985,1.975999951
Thailand,THA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,..,..,..
Thailand,THA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,18.44775385,13.36556734,10.87899516,8.186243537,5.693219737,4.610094712,3.673497457,4.641520409,10.66985739,20.00577892,21.96458651,24.57833404,30.07035627,27.04601837,24.3963998,25.45812828,24.38065915,22.99346683,22.45021726,26.7791952,26.90084554,28.1319763,28.44471602,40.06185329,36.49665132,37.86886742,38.48944058,..,39.24916592,40.14037312,50.3227815,58.47959989,60.34985768,..
Thailand,THA,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Thailand,THA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.361192048,..,-0.141035706,..,-0.230174467,..,-0.338848352,-0.196023554,-0.24613224,-0.206432834,-0.413430303,-0.400172323,-0.440627247,-0.332013279,-0.360339463,-0.353244036,-0.397404075,-0.372476399,-0.48051998,-0.555550456,-0.451497614,-0.445774883,-0.45801872,-0.471759528,-0.483637542,-0.478348255,-0.452194035,..
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,359.8273412,391.9678503,417.3737532,447.1490817,497.0542509,553.4444098,631.3415337,726.6368885,808.0768109,907.0581123,1018.327965,1111.345997,1248.602562,1378.201121,1406.824969,1355.554391,1355.21152,1445.456005,1502.139234,1613.700353,1707.61343,1818.402691,1903.014462,1989.926798,2060.177874,2080.508893,2071.809904,2271.449967,2244.049097,2396.936606,2462.926749,2483.557147,..,..,..,..,..,..,..,..,..
Thailand,THA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,9.5672465,11.0207382,23.02591662,22.43395234,23.37707664,20.94627896,21.06346575,25.02037305,25.97788184,25.9466181,21.2973331,19.85332341,18.45585205,19.71015783,20.54362517,18.48265447,18.19655927,18.51797827,19.39855497,17.27959051,16.55710659,16.38868342,15.5238016,18.2417725,21.45935918,21.55115109,20.23936278,18.83564649,22.31474893,19.9960443,22.07937002,21.77836246,19.45432043,..,..,..,..,..,..,..,..
Thailand,THA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,57.01065,58.51985,..,58.39584,58.56356,58.17268,57.04326,..,51.52028,49.54357,..,47.3683,45.45283,44.48079,30.42964,26.50846,..,32.22869,32.07042,..,..,30.96506,..,..,..,45.13959,46.13831,40.08495,50.4469,44.78126,41.106,..,..,..,..,..,..,..,..,..,..
